artist_name,painting,title,year,medium
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen082.jpg,Untitled,1948.0,Watercolour on card
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen121.jpg,Untitled,1948.0,Watercolour on card
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen246.jpg,Untitled,,Ink on rice paper
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen332.jpg,Untitled,,Kokka woodblock print on paper
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen371_1_.jpg,Untitled,,Ink on card
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen437.jpg,Untitled,1954.0,Ink and collage on paper
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen444.jpg,Untitled,1953.0,Ink and graphite on postcard
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen486.jpg,Untitled,1952.0,Watercolour and ink on card
Nandalal Bose,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bosen506.jpg,Untitled,1960.0,Kokka woodblock print highlighted with gold pigment on paper
Nataraj Sharma,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/h/sharmanataraj01.jpg,Playground,2002.0,"Acrylic, plaster and computer graphics on paper pasted on board"
Nataraj Sharma,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/h/sharmanataraj05.jpg,"Still-life, Machine Parts",1996.0,Oil on oil paper
Nataraj Sharma,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/h/sharmanataraj07.jpg,Roadmaker (Triptych),,"Oil, acrylic and charcoal on oil paper and canvas"
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar034.jpg,TEJUS III,1992.0,Dry pigments with acrylic mediums on paper
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar005.jpg,AMBEE,1993.0,Dry pigments with oil and acrylic mediums on canvas
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar006.jpg,VEEROO,,Dry pigments with oil and acrylic mediums on canvas
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar017.jpg,JETH,1983.0,Dry pigments with oil and acrylic mediums on canvas
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar038.jpg,MAYOORA II,1993.0,Dry pigments with acrylic mediums on paper
Natvar Bhavsar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/h/bhavsarnatvar039.jpg,VANARAA VI,1996.0,Dry pigments with acrylic mediums on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn220.jpg,Untitled,1954.0,Ink on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn227.jpg,Untitled,1953.0,Watercolour on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn401.jpg,Untitled,1953.0,Oil on Masonite board
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn407.jpg,Untitled,,Watercolour and ink on handmade paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn409.jpg,Untitled,,Watercolour and gouache on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn411.jpg,Untitled,1964.0,Ink on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn439ny.jpg,Untitled,1952.0,Gouache on paper
Nikhil Biswas,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/i/biswasn541.jpg,Untitled,1958.0,Gouache on paper
Nalini Malani,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/malanin21_1_.jpg,Laying a Cable,1983.0,Watercolour on paper
Nalini Malani,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/malanin25.jpg,Child Performer I,1975.0,Oil on canvas
Nalini Malani,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/m/a/malanin26ny_front_1.jpg,Untitled (Women Series),1974.0,Oil on canvas
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai0202.jpg,Ganasatru (Enemy of the People),,Inkjet print on archival paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai0686.jpg,Sadgati (The Deliverance),,Inkjet print on archival paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai0910.jpg,Suchitra Sen,2012.0,Inkjet print on archival paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai1555.jpg,Ray Strikes a Pose,,Chrome pigment inkjet print on Hahnemuhle photo rag fine art paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai1599.jpg,Ray Sketching Costume,,Chrome pigment inkjet print on Hahnemuhle photo rag fine art paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai1682.jpg,Ray Working in His Study,,Chrome pigment inkjet print on Hahnemuhle photo rag fine art paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai2162.jpg,Ray Directing,,Chrome pigment inkjet print on Hahnemuhle photo rag fine art paper
Nemai Ghosh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/g/h/ghoshnemai2168.jpg,Ganasatru,,Chrome pigment inkjet print on Hahnemuhle photo rag fine art paper
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr017.jpg,Untitled,1936.0,Watercolour on paper pasted on mount board
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr026.jpg,Karla Caves,,Watercolour on paper
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr078.jpg,Untitled,1926.0,Watercolour on paper
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr080.jpg,Untitled,1919.0,Watercolour on paper
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr083.jpg,"Untitled (Neelkantheswar Temple, Nasik)",1932.0,Watercolour on handmade paper
N. R. Sardesai,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sardesainr089.jpg,Portrait of Brahmin,1932.0,Watercolour on paper
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln060.jpg,Untitled,1974.0,Ink on paper
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln155.jpg,Untitled,2006.0,Bronze
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln156.jpg,Untitled,2003.0,Marble
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln158.jpg,Untitled,1984.0,Oil and ink on paper
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln166.jpg,Untitled,,"Wood, stone, bronze and nylon"
Nagji Patel,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/pateln164.jpg,Untitled,,Granite and wood
Nicholas Roerich,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roerichn003ny.jpg,Trees By a Lake,,"Oil, enamel and ink on canvas"
Nicholas Roerich,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/roerichn004ny.jpg,Blue Cliff,,Tempera and graphite on paper
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot24_1_.jpg,December 15th 2000,2008.0,Duco paint on fibreglass with vulcanized rubber tube
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot035.jpg,Untitled (Squeezed II),1978.0,Ink on paper
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot20.jpg,Untitled,1989.0,"Oil, charcoal and pastel on canvas"
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot50.jpg,Tribute to Painters I Admire,1992.0,Acrylic on canvas
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot51.jpg,Untitled,1973.0,Oil on canvas
Navjot,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/n/a/navjot42.jpg,Untitled,1997.0,Indigo pigment on wood
Pestonji E. Bomanji,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bomanjip010.jpg,Untitled,,
Pestonji E. Bomanji,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bomanjip09.jpg,Dhobi Talao,1898.0,Oil on oil paper pasted on board
Pestonji E. Bomanji,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/b/o/bomanjip06.jpg,Untitled (Portrait of a Parsi Lady),1914.0,Oil on canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt132.jpg,Bathers,1957.0,Oil on canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt007_1_.jpg,Village Deity,1966.0,Oil on gunny canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt014.jpg,Fruit Seller,1963.0,Oil on canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt092.jpg,Untitled,1980.0,Oil on canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt107.jpg,Mahishasura Mardhana,1985.0,Oil and marker on canvas
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt123.jpg,Still Life (Pineapple),1956.0,Oil on cardboard
P. T. Reddy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/e/reddypt134.jpg,Untitled,1960.0,Oil on Masonite board
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha002.jpg,Untitled,1976.0,Oil on canvas
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha060.jpg,Untitled,1974.0,Waterproof ink and collage on paper pasted on mount board
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha125.jpg,Untitled,,Oil on canvas
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha214.jpg,Man sitting on the bed,1988.0,"Oil, enamel, ink and collage on magazine paper pasted on mount board"
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha246.jpg,Babu-Bibi News,,Enamel on printed cloth pasted on mount board
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha250.jpg,The Achievers,1973.0,Watercolour wash on handmade paper
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha266.jpg,The Potatoes,1976.0,Oil on plywood
Partha Pratim Deb,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/p/a/partha019.jpg,Untitled,1981.0,Mixed media on mount board
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit434.jpg,Face X,1997.0,Serigraph on paper
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit081.jpg,Blessings,1989.0,Serigraph on paper
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit111.jpg,Silent Conversation,1988.0,Serigraph on paper
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit212.jpg,Pilgrim I,1986.0,Serigraph on canvas
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit218.jpg,Untitled,1986.0,Serigraph on canvas
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit240.jpg,Light Behind,1983.0,Serigraph on canvas
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit261.jpg,Calmness of Nature,1985.0,Serigraph on handmade paper
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit300.jpg,Together,1991.0,Serigraph on paper
Paramjeet Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhparamjit305.jpg,Green Valley,1986.0,Serigraph on canvas
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp079.jpg,Self-portrait with Pipe,1948.0,Dry pastel on paper pasted on mount board
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp083ny.jpg,Untitled (Portrait Cubist de Femme a la Cruche),1952.0,Oil on canvas
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp89ny.jpg,Untitled (Isabelle in Black Dress),1982.0,Acrylic on canvas
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp43.jpg,Women at a Sacred Tank,1989.0,Oil on canvas
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp52_1.jpg,Head,1969.0,Oil on canvas
Paritosh Sen,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/e/senp70.jpg,Untitled,1983.0,Charcoal on paper
Prodosh Das Gupta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dasguptap027.jpg,Mother and Child (Egg Series),1971.0,Bronze
Prodosh Das Gupta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dasguptap033.jpg,Queen Relaxing,1986.0,Bronze
Prodosh Das Gupta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dasguptap041.jpg,Genesis II,1982.0,Bronze
Prodosh Das Gupta,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/d/a/dasguptap043ny.jpg,Suryamukhi,1978.0,Bronze on wooden pedestal
Paramjit Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhp017.jpg,Untitled,,Oil on canvas
Paramjit Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhp018.jpg,Untitled (Moonlight..),1984.0,Oil on canvas
Paramjit Singh,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/i/singhp023ny.jpg,Woods,2007.0,Etching on paper
Prabhakar Kolte,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/o/koltep04.jpg,Untitled,1986.0,Acrylic on mount board
Prabhakar Kolte,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/o/koltep08.jpg,Untitled,2007.0,Watercolour on handmade paper
Prabhakar Kolte,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/o/koltep09.jpg,Untitled,2006.0,Acrylic on canvas
Prabhakar Kolte,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/o/koltep11.jpg,Untitled,2005.0,Acrylic on handmade paper
Prabhakar Kolte,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/o/koltep12.jpg,Untitled,2002.0,Watercolour on handmade paper
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp695ny.jpg,Untitled,,Oil on board
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp017.jpg,Untitled,1996.0,"Watercolour and ink on paper, pasted on mount board"
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp117.jpg,The Village at Night / The Night at Anode,,Oil on paper pasted on cloth
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp158.jpg,Untitled,1991.0,"Acrylic, ink and pastel on handmade paper"
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp161.jpg,Untitled,1991.0,Acrylic and ink on paper
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp696ny.jpg,Mother With Her Child,1980.0,Oil on plywood
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp727_1.jpg,Untitled,2004.0,Acrylic on canvas
Prokash Karmakar,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/a/karmakarp762.jpg,The Woman,1987.0,Oil on handmade paper pasted on plywood
Piraji Sagara,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sagarap010.jpg,Untitled,,"Wood, iron nail, enamel and beads on plywood"
Piraji Sagara,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sagarap011.jpg,Untitled,1964.0,"Enamel, encaustic and wood on ply board"
Piraji Sagara,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sagarap013.jpg,Untitled,1972.0,Enamel and metal on enamelled plywood
Piraji Sagara,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/s/a/sagarap06.jpg,Untitled,1978.0,Mixed media on ply board
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp02.jpg,Untitled,,Watercolour wash on paper pasted on mount board
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp61.jpg,Untitled,,Ink on paper pasted on mount board
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp63ny.jpg,Untitled (Deepavali),1954.0,Watercolour on paper
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp64.jpg,Pleasure Boat,1931.0,Watercolour wash on paper
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp65.jpg,Untitled,1955.0,Watercolour on paper
Prosanto Roy,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/r/o/royp66.jpg,Falwala,1964.0,Watercolour and ink on paper
P. Khemraj,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/h/khemrajp146.jpg,Untitled (Charpai),,Oil on canvas
P. Khemraj,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/h/khemrajp028_1.jpg,Untitled,1991.0,Acrylic and ink on paper
P. Khemraj,https://d197irk3q85upd.cloudfront.net/catalog/product/cache/95dbdf78ad5a0d4b547132f80fbac8f3/k/h/khemrajp052.jpg,Untitled,1986.0,Acrylic and ink on Masonite board
